ChEMBL_ID,name,SMILES,IC50_nM,IC50_units,pChEMBL,Assay_ID,target_chembl_id,target_name
CHEMBL45177,CHEMBL45177,CN1CCN([C@H]2CC[C@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,1190.0,nM,5.92,CHEMBL818935,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45214,CHEMBL45214,c1ccc(-c2nccn2-c2ccnc(Nc3ccncc3)n2)cc1,273.0,nM,6.56,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45388,CHEMBL45388,Clc1cc(Cl)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,26.0,nM,7.58,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45389,CHEMBL45389,Clc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,25.0,nM,7.6,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45405,CHEMBL45405,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccc[n+]([O-])c3)n2)c1,1410.0,nM,5.85,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45651,CHEMBL45651,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)Nc1ccccc1,263.0,nM,6.58,CHEMBL698970,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45683,CHEMBL45683,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1,435.0,nM,6.36,CHEMBL698970,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45750,CHEMBL45750,COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,289.0,nM,6.54,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45752,CHEMBL45752,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,6.0,nM,8.22,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL45942,CHEMBL45942,Cc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,3080.0,nM,5.51,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL46642,CHEMBL46642,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C3CC3)n2)c1,1870.0,nM,5.73,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL46694,CHEMBL46694,CC(=O)N1CCN(Cc2cc(C)cc(Nc3nccc(-n4ccnc4-c4ccccc4)n3)c2)CC1,32.0,nM,7.5,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL46696,CHEMBL46696,COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,19000.0,nM,4.72,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL46785,CHEMBL46785,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,3810.0,nM,5.42,CHEMBL698970,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47110,CHEMBL47110,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccn3)n2)c1,1610.0,nM,5.79,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47166,CHEMBL47166,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C)n1,135.0,nM,6.87,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47203,CHEMBL47203,CN1CCN([C@H]2CC[C@@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,1190.0,nM,5.92,CHEMBL811944,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47787,CHEMBL47787,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1,34000.0,nM,4.47,CHEMBL816965,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47832,CHEMBL47832,Cc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,18.0,nM,7.75,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47852,CHEMBL47852,COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(OC)c1,5.0,nM,8.3,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47940,CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,1570.0,nM,5.8,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47962,CHEMBL47962,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cncnc3)n2)c1,149.0,nM,6.83,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL47965,CHEMBL47965,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C)n2)c1,765.0,nM,6.12,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL48834,CHEMBL48834,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccnc3)n2)c1,2390.0,nM,5.62,CHEMBL811942,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL52513,CHEMBL52513,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,1100.0,nM,5.96,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL533849,CHEMBL533849,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,40.0,nM,7.4,CHEMBL817494,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL535,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,80.0,nM,7.1,CHEMBL819556,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL539425,CHEMBL539425,Oc1nc(NCc2ccccc2)nc(Nc2ccc3ncsc3c2)n1,2000.0,nM,5.7,CHEMBL831136,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL54283,CHEMBL54283,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,2600.0,nM,5.58,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL55496,CHEMBL55496,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,7100.0,nM,5.15,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL55594,CHEMBL55594,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,100.0,nM,7.0,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL56109,CHEMBL56109,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,400.0,nM,6.4,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL56569,CHEMBL56569,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,500.0,nM,6.3,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL57143,CHEMBL57143,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,400.0,nM,6.4,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL58224,CHEMBL58224,O=C1Nc2cccc(C3CCNCC3)c2/C1=C/c1[nH]cc2c1CCOC2=O,490.0,nM,6.31,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL58483,CHEMBL58483,O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCOC2=O,1200.0,nM,5.92,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL59042,CHEMBL59042,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,2700.0,nM,5.57,CHEMBL820703,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL59110,CHEMBL59110,O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O,10000.0,nM,5.0,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL60541,CHEMBL60541,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2,6600.0,nM,5.18,CHEMBL676766,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL65848,CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,3460.0,nM,5.46,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL66102,CHEMBL66102,COc1ccccc1Oc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,500.0,nM,6.3,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL66716,CHEMBL66716,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(Br)n2C1CCCC1,1600.0,nM,5.8,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67003,CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,2100.0,nM,5.68,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67057,CHEMBL67057,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,2050.0,nM,5.69,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67211,CHEMBL67211,CC(C)n1cc(-c2ccc(Oc3ccccc3C(=O)O)cc2)c2c(N)ncnc21,5060.0,nM,5.3,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67268,CHEMBL67268,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3O)cc1)cn2C1CCCC1,90.0,nM,7.05,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67560,CHEMBL67560,CC(O)c1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,1860.0,nM,5.73,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL67598,CHEMBL67598,NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,9110.0,nM,5.04,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68082,CHEMBL68082,NCc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,677.0,nM,6.17,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68430,CHEMBL68430,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(Cl)n2C1CCCC1,16900.0,nM,4.77,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68663,CHEMBL68663,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)c(CN1CCOCC1)n2C1CCCC1,3680.0,nM,5.43,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68773,CHEMBL68773,CC(C)n1cc(-c2ccc(Oc3ccc(C(=O)O)cc3)cc2)c2c(N)ncnc21,6890.0,nM,5.16,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68888,CHEMBL68888,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,3200.0,nM,5.5,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL68920,CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,16500.0,nM,4.78,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69068,CHEMBL69068,CC(C)(C)n1cc(-c2ccc(Oc3ccc(N)cc3)cc2)c2c(N)ncnc21,900.0,nM,6.05,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69071,CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,1630.0,nM,5.79,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69129,CHEMBL69129,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,85.0,nM,7.07,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69358,CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,300.0,nM,6.52,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69544,CHEMBL69544,COCc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,4240.0,nM,5.37,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69638,CHEMBL69638,Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,7100.0,nM,5.15,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69649,CHEMBL69649,COc1ccc(Oc2ccc(-c3cn(C(C)(C)C)c4ncnc(N)c34)cc2)cc1,1310.0,nM,5.88,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69709,CHEMBL69709,Cc1cc(C)c(/C=C2\C(=O)N(C)c3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,5820.0,nM,5.24,CHEMBL816964,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69827,CHEMBL69827,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CC(O)C(O)C1,270.0,nM,6.57,CHEMBL817617,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL69868,CHEMBL69868,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,3350.0,nM,5.47,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL70034,CHEMBL70034,CC(C)n1cc(-c2ccc(Oc3ccc(CO)cc3)cc2)c2c(N)ncnc21,29.0,nM,7.54,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL71541,CHEMBL71541,CC(C)n1cc(-c2ccc(Oc3ccccc3CO)cc2)c2c(N)ncnc21,144.0,nM,6.84,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL71722,CHEMBL71722,CC(C)n1cc(-c2ccc(Oc3ccccc3C#N)cc2)c2c(N)ncnc21,161.0,nM,6.79,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL71985,CHEMBL71985,CC(C)n1cc(-c2ccc(Oc3ccc(C#N)cc3)cc2)c2c(N)ncnc21,129.0,nM,6.89,CHEMBL817790,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74034,CHEMBL74034,Clc1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1,4700.0,nM,5.33,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74143,CHEMBL74143,Nc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,1700.0,nM,5.77,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74197,CHEMBL74197,Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,40.0,nM,7.4,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74391,CHEMBL74391,Clc1ccc(Sc2nnc(Cc3ccncc3)c3ccccc23)cc1,1300.0,nM,5.89,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74550,CHEMBL74550,Clc1ccc(Nc2nnc(Cc3ccncc3)c3cnccc23)cc1,610.0,nM,6.21,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74587,CHEMBL74587,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,950.0,nM,6.02,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74646,CHEMBL74646,Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1,200.0,nM,6.7,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL74850,CHEMBL74850,Clc1ccc(Oc2nnc(Cc3ccncc3)c3ccccc23)cc1,1600.0,nM,5.8,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL75034,CHEMBL75034,COc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,140.0,nM,6.85,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL75077,CHEMBL75077,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ncccc23)cc1,130.0,nM,6.89,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL75196,CHEMBL75196,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Cl,30.0,nM,7.52,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL75232,CHEMBL75232,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,16.0,nM,7.8,CHEMBL817493,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL75462,CHEMBL75462,COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,240.0,nM,6.62,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL77555,CHEMBL77555,FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,300.0,nM,6.52,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL77933,CHEMBL77933,FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,380.0,nM,6.42,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL78160,CHEMBL78160,CC(c1ccncc1)c1nnc(Nc2ccc(Cl)cc2)c2ccccc12,210.0,nM,6.68,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL78303,CHEMBL78303,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,80.0,nM,7.1,CHEMBL702231,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL79475,CHEMBL79475,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCN1CCCCC1,270.0,nM,6.57,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL81026,CHEMBL81026,COc1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cc1,113.0,nM,6.95,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL82069,CHEMBL82069,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)nc4)ccc32)cc1,23.0,nM,7.64,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL82433,CHEMBL82433,O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1,25.0,nM,7.6,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL83171,CHEMBL83171,c1ccc(-n2cnc3cc(-c4ccc(NCCN5CCOCC5)nc4)ccc32)cc1,52.0,nM,7.28,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL83279,CHEMBL83279,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)ccc32)cc1,14.0,nM,7.85,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL83656,CHEMBL83656,COc1ccc(-c2cnc3c(-c4ccccc4)cnn3c2)cc1,71.0,nM,7.15,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL84332,CHEMBL84332,O=c1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cn1CCCN1CCCCC1,37.0,nM,7.43,CHEMBL818933,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL86531,CHEMBL86531,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,600.0,nM,6.22,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL86755,CHEMBL86755,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,140.0,nM,6.85,CHEMBL876999,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL88462,CHEMBL88462,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,20000.0,nM,4.7,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL88483,CHEMBL88483,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,30.0,nM,7.52,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL88606,CHEMBL88606,O=C1Nc2ccc(Br)cc2/C1=C/c1cc2c([nH]1)CCCC2,70.0,nM,7.16,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL88771,CHEMBL88771,O=C(O)CCc1c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)[nH]c2c1CCCC2,50.0,nM,7.3,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL89010,CHEMBL89010,O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1cc2c([nH]1)CCCC2,20.0,nM,7.7,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL89363,CHEMBL89363,Cc1c[nH]c(/C=C2\C(=O)Nc3ccccc32)c1CCC(=O)O,20.0,nM,7.7,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL91250,CHEMBL91250,COc1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,12100.0,nM,4.92,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL91815,CHEMBL91815,COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)cc1,30.0,nM,7.52,CHEMBL812787,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92238,CHEMBL92238,c1ccc(-c2cnn3cc(-c4ccccn4)cnc23)cc1,88.0,nM,7.06,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92279,CHEMBL92279,c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,224.0,nM,6.65,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92461,CHEMBL92461,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,19.0,nM,7.72,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92516,CHEMBL92516,c1cc(-c2cnc3c(-c4ccsc4)cnn3c2)ccn1,24.0,nM,7.62,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92564,CHEMBL92564,COc1ccc(-c2cnc3c(-c4ccccn4)cnn3c2)cc1,1000.0,nM,6.0,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92623,CHEMBL92623,c1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,71.0,nM,7.15,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL92973,CHEMBL92973,Cc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,62.0,nM,7.21,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL94542,CHEMBL94542,C1=C(c2cnn3cc(-c4ccncc4)cnc23)CCC1,28.0,nM,7.55,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL94678,CHEMBL94678,COC(=O)[C@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,19.0,nM,7.72,CHEMBL818399,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL96150,CHEMBL96150,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1Cl,265.0,nM,6.58,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL96569,CHEMBL96569,C1=C(c2cnn3cc(-c4ccncc4)cnc23)CCCC1,41.0,nM,7.39,CHEMBL819551,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL97888,CHEMBL97888,c1ccc(-c2cnc(Nc3ccncc3)s2)cc1,259.0,nM,6.59,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL97889,CHEMBL97889,Brc1cnc(Nc2ccccn2)s1,71.0,nM,7.15,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98385,CHEMBL98385,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1,10.0,nM,8.0,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98475,CHEMBL98475,c1ccc(-c2cnc(Nc3ccc(CN4CCCC4)cn3)s2)cc1,6.0,nM,8.22,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98538,CHEMBL98538,c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,7.0,nM,8.15,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98633,CHEMBL98633,O=C(Nc1ncc(-c2ccccc2)s1)c1ccccc1,81.0,nM,7.09,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98653,CHEMBL98653,c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,240.0,nM,6.62,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98896,CHEMBL98896,c1ccc(-c2cnc(Nc3cnccn3)s2)cc1,23.0,nM,7.64,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98995,CHEMBL98995,COc1cccnc1Nc1ncc(-c2ccccc2)s1,46.0,nM,7.34,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
CHEMBL98996,CHEMBL98996,COc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,11.0,nM,7.96,CHEMBL812621,CHEMBL279,Vascular endothelial growth factor receptor 2
