# cyclic_registry — FairMol export
# total: 2240  |  cyclic: 2000  |  true_heterocycles: 1992  |  functional_groups: 178  |  biological: 62
# smarts = universal (RDKit [#6]/[#7] notation, matches aromatic + Kekule)
# smarts_original = Kekule original
#
pattern_id	name	group	smarts	smarts_original	is_true_heterocycle	heterocycle_family	heterocycle_family_normalized	heterocycle_superclass	ring_count	ring_atom_count	hetero_ring_atom_count
cyclic_1h_pyrrolo_2_3_b_pyridin_1_ide	1H-pyrrolo[2,3-b]pyridin-1-ide	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#7-]:[#6]:[#6]:2):[#7]:[#6]:1	C1=CC2=C([N-]C=C2)N=C1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_2_3_b_pyridin_1_ium	1H-pyrrolo[2,3-b]pyridin-1-ium	cyclic	[#6]1:[#6]:[#6]2:[#6](-[#7H2+]-[#6]=[#6]-2):[#7]:[#6]:1	C1=CC2=C([NH2+]C=C2)N=C1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_2_3_b_pyridin_4_ol	1H-pyrrolo[2,3-b]pyridin-4-ol	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#6](=[#8]):[#6]:[#6]:[#7H]:2	C1=CNC2=C1C(=O)C=CN2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_2_3_b_pyridin_7_ium	1H-pyrrolo[2,3-b]pyridin-7-ium	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#7H]:[#6]:[#6]:2):[#7H+]:[#6]:1	C1=CC2=C(NC=C2)[NH+]=C1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_3_2_b_pyridin_4_ium	1H-pyrrolo[3,2-b]pyridin-4-ium	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#6]:[#6]:[#7H]:2):[#7H+]:[#6]:1	C1=CC2=C(C=CN2)[NH+]=C1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_3_2_c_pyridin_5_ium	1H-pyrrolo[3,2-c]pyridin-5-ium	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#6]:[#7H+]:[#6]:[#6]:2	C1=CNC2=C1C=[NH+]C=C2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_3_4_b_pyrrol_2_one	1H-pyrrolo[3,4-b]pyrrol-2-one	cyclic	[#6]1=[#6]2-[#6]=[#7]-[#6]=[#6]-2-[#7]-[#6]-1=[#8]	C1=C2C=NC=C2NC1=O	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_1h_pyrrolo_3_4_b_pyrrol_4_one	1H-pyrrolo[3,4-b]pyrrol-4-one	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1-[#6](=[#8])-[#7]=[#6]-2	C1=CNC2=C1C(=O)N=C2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_1h_pyrrolo_3_4_c_pyrazol_4_one	1H-pyrrolo[3,4-c]pyrazol-4-one	cyclic	[#6]1:[#7]:[#7H]:[#6]2:[#6]:1-[#6](=[#8])-[#7]=[#6]-2	C1=NNC2=C1C(=O)N=C2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	3
cyclic_1h_pyrrolo_3_4_d_imidazol_4_one	1H-pyrrolo[3,4-d]imidazol-4-one	cyclic	[#6]1=[#7]-[#6](=[#8])-[#6]2:[#6]-1:[#7H]:[#6]:[#7]:2	C1=NC(=O)C2=C1NC=N2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	3
cyclic_1h_pyrrolo_2_3_c_pyridin_5_ol	1h-Pyrrolo[2,3-c]pyridin-5-ol	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:[#7H]:[#6](=[#8]):[#6]:[#6]:1:2	C1=CNC2=CNC(=O)C=C21	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_1h_pyrrolo_3_2_b_pyridin_7_ol	1h-Pyrrolo[3,2-b]pyridin-7-ol	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#7H]:[#6]:[#6]:[#6]:2=[#8]	C1=CNC2=C1NC=CC2=O	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_2h_pyrrolo_2_3_d_oxazaborole	2H-pyrrolo[2,3-d]oxazaborole	cyclic	[#5]1:[#6]2-[#6](:[#6]:[#6]:[#7]:2):[#8]:[#7H]:1	B1=C2C(=CC=N2)ON1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	4
cyclic_2h_pyrrolo_3_4_c_pyrrol_4_one	2H-pyrrolo[3,4-c]pyrrol-4-one	cyclic	[#6]1:[#6]2-[#6]=[#7]-[#6](=[#8])-[#6]:2:[#6]:[#7H]:1	C1=C2C=NC(=O)C2=CN1	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_3h_pyrrolo_1_2_a_imidazol_1_ium	3H-pyrrolo[1,2-a]imidazol-1-ium	cyclic	[#6]1-[#6]=[#7H+]-[#6]2:[#6]:[#6]:[#6]:[#7]:2-1	C1C=[NH+]C2=CC=CN21	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_3h_pyrrolo_1_2_a_pyrimidin_4_one	3H-pyrrolo[1,2-a]pyrimidin-4-one	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#6]:[#6]:[#6]:[#7]:2-[#6]-1=[#8]	C1C=NC2=CC=CN2C1=O	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_3h_pyrrolo_1_2_b_pyridazin_4_one	3H-pyrrolo[1,2-b]pyridazin-4-one	cyclic	[#6]1-[#6]=[#7]-[#7]2:[#6]:[#6]:[#6]:[#6]:2-[#6]-1=[#8]	C1C=NN2C=CC=C2C1=O	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_3h_pyrrolo_3_4_c_pyridin_3_one	3H-pyrrolo[3,4-c]pyridin-3-one	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6]2:[#6]:1-[#6]=[#7]-[#6]-2=[#8]	C1=CN=CC2=C1C=NC2=O	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_4h_pyrrolo_1_2_a_pyrazin_3_one	4H-pyrrolo[1,2-a]pyrazin-3-one	cyclic	[#6]1-[#6](=[#8])-[#7]=[#6]-[#6]2:[#6]:[#6]:[#6]:[#7]:2-1	C1C(=O)N=CC2=CC=CN21	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	9	2
cyclic_4h_pyrrolo_1_2_c_oxadiazol_7_ium	4H-pyrrolo[1,2-c]oxadiazol-7-ium	cyclic	[#6]1-[#6]=[#6]-[#7+]2:[#7]:[#8]:[#6]:[#6]:2-1	C1C=C[N+]2=NOC=C21	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	3
cyclic_5h_pyrrolo_1_2_a_imidazol_5_one	5H-Pyrrolo[1,2-A]imidazol-5-one	cyclic	[#6]1=[#6]-[#6](=[#8])-[#7]2:[#6]-1:[#7]:[#6]:[#6]:2	C1=CC(=O)N2C1=NC=C2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_5h_pyrrolo_1_2_c_imidazol_5_one	5H-Pyrrolo[1,2-c]imidazol-5-one	cyclic	[#6]1=[#6]-[#6](=[#8])-[#7]2:[#6]-1:[#6]:[#7]:[#6]:2	C1=CC(=O)N2C1=CN=C2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_6h_pyrrolo_1_2_b_pyrazol_6_one	6H-Pyrrolo[1,2-b]pyrazol-6-one	cyclic	[#6]1=[#6]-[#6](=[#8])-[#7]2:[#6]-1:[#6]:[#6]:[#7]:2	C1=CC(=O)N2C1=CC=N2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	2
cyclic_6h_pyrrolo_2_3_c_pyrazol_3_one	6H-pyrrolo[2,3-c]pyrazol-3-one	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1-[#6](=[#8])-[#7]=[#7]-2	C1=CNC2=C1C(=O)N=N2	True	h-pyrrolo-like	h-pyrrolo-like	heterocycle	2	8	3
cyclic_imidazo_5_1_b_thiazoline	Imidazo [5,1-b]thiazoline	cyclic	[#6]1-[#6]-[#16]-[#6]2:[#6]:[#7]:[#6]:[#7]:2-1	C1CSC2=CN=CN21	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_2_a_pyrazin_8_7h_one	Imidazo[1,2-A]pyrazin-8(7H)-one	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7]:[#6]:2:[#6](=[#8]):[#7H]:1	C1=CN2C=CN=C2C(=O)N1	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrimidin_5_ol	Imidazo[1,2-A]pyrimidin-5-OL	cyclic	[#6]1:[#6]:[#7]:[#6]2:[#7H]:[#6]:[#6]:[#7]:2:[#6]:1=[#8]	C1=CN=C2NC=CN2C1=O	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrazin_3_olate	Imidazo[1,2-a]pyrazin-3-olate	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:[#7]:[#6]:2:[#6]:[#7]:1)-[#8-]	C1=CN2C(=CN=C2C=N1)[O-]	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrazin_3_one	Imidazo[1,2-a]pyrazin-3-one	cyclic	[#6]1-[#6](=[#8])-[#7]2-[#6]=[#6]-[#7]=[#6]-[#6]-2=[#7]-1	C1C(=O)N2C=CN=CC2=N1	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrazin_5_1h_one	Imidazo[1,2-a]pyrazin-5(1H)-one	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:[#7]:[#6]:[#6]:2=[#8]):[#7H]:1	C1=CN2C(=CN=CC2=O)N1	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyridin_2_3h_one	Imidazo[1,2-a]pyridin-2(3H)-one	cyclic	[#6]1-[#6](=[#8])-[#7]=[#6]2-[#7]-1-[#6]=[#6]-[#6]=[#6]-2	C1C(=O)N=C2N1C=CC=C2	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_2_a_pyridin_3_2h_one	Imidazo[1,2-a]pyridin-3(2h)-one	cyclic	[#6]1-[#6](=[#8])-[#7]2-[#6]=[#6]-[#6]=[#6]-[#6]-2=[#7]-1	C1C(=O)N2C=CC=CC2=N1	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_2_a_pyridin_5_ol	Imidazo[1,2-a]pyridin-5-ol	cyclic	[#6]1:[#6]:[#6](=[#8]):[#7]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:1	C1=CC(=O)N2C=CNC2=C1	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_2_a_pyridin_5_one	Imidazo[1,2-a]pyridin-5-one	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#6]:[#6]:[#6]:[#6](=[#8]):[#7]:2-1	C1C=NC2=CC=CC(=O)N21	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_2_a_pyridin_7_ol	Imidazo[1,2-a]pyridin-7-ol	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:[#6]:1=[#8]	C1=CN2C=CNC2=CC1=O	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_2_a_pyrimidin_5_one	Imidazo[1,2-a]pyrimidin-5-one	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#7]:[#6]:[#6]:[#6](=[#8]):[#7]:2-1	C1C=NC2=NC=CC(=O)N21	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrimidin_7_3h_one	Imidazo[1,2-a]pyrimidin-7(3H)-one	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#7]:[#6](=[#8]):[#6]:[#6]:[#7]:2-1	C1C=NC2=NC(=O)C=CN21	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_a_pyrimidin_7_8h_one	Imidazo[1,2-a]pyrimidin-7(8h)-one	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7]:[#6]:2:[#7H]:[#6]:1=[#8]	C1=CN2C=CN=C2NC1=O	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_b_pyrazol_3_one	Imidazo[1,2-b]pyrazol-3-one	cyclic	[#6]1:[#6]2-[#7]=[#6]-[#6](=[#8])-[#7]:2:[#7]:[#6]:1	C1=C2N=CC(=O)N2N=C1	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_2_b_pyrazol_7_one	Imidazo[1,2-b]pyrazol-7-one	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#7]:1)-[#6](=[#8])-[#6]=[#7]-2	C1=CN2C(=N1)C(=O)C=N2	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_2_b_pyridazin_6_ol	Imidazo[1,2-b]pyridazin-6-ol	cyclic	[#6]1:[#6]:[#6]2:[#7]:[#6]:[#6]:[#7]:2:[#7H]:[#6]:1=[#8]	C1=CC2=NC=CN2NC1=O	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_b_pyridazin_7_ol	Imidazo[1,2-b]pyridazin-7-ol	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:[#6](=[#8]):[#6]:[#7]:2):[#7H]:1	C1=CN2C(=CC(=O)C=N2)N1	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_2_c_oxazolidinone	Imidazo[1,2-c]oxazolidinone	cyclic	[#6]1-[#6]2:[#7]:[#6]:[#6]:[#7]:2-[#6](=[#8])-[#8]-1	C1C2=NC=CN2C(=O)O1	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_2_c_triazine	Imidazo[1,2-c]triazine	cyclic	[#6]1:[#6]:[#7]:[#7]:[#7]2:[#6]:1:[#7]:[#6]:[#6]:2	C1=CN=NN2C1=NC=C2	True	imidazo-like	imidazo-like	heterocycle	2	9	4
cyclic_imidazo_1_2_d_as_triazine_5_6h_thione	Imidazo[1,2-d]-as-triazine-5(6H)-thione	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#7]:1):[#6]:[#7]:[#7H]:[#6]:2=[#16]	C1=CN2C(=N1)C=NNC2=S	True	imidazo-like	imidazo-like	heterocycle	2	9	4
cyclic_imidazo_1_2_d_tetrazine	Imidazo[1,2-d]tetrazine	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#7]:1):[#6]:[#7]:[#7]:[#7]:2	C1=CN2C(=N1)C=NN=N2	True	imidazo-like	imidazo-like	heterocycle	2	9	5
cyclic_imidazo_1_5_a_pyrazin_8_7h_one	Imidazo[1,5-a]pyrazin-8(7H)-one	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#7]:[#6]:[#6]:2:[#6](=[#8]):[#7H]:1	C1=CN2C=NC=C2C(=O)N1	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_5_a_pyridin_3_2h_one	Imidazo[1,5-a]pyridin-3(2H)-one	cyclic	[#6]1:[#6]:[#6]2:[#6]:[#7H]:[#6](=[#8]):[#7]:2:[#6]:[#6]:1	C1=CC2=CNC(=O)N2C=C1	True	imidazo-like	imidazo-like	heterocycle	2	9	2
cyclic_imidazo_1_5_b_pyridazinone	Imidazo[1,5-b]-pyridazinone	cyclic	[#6]1:[#6]:[#6](=[#8]):[#7H]:[#7]2:[#6]:1:[#6]:[#7]:[#6]:2	C1=CC(=O)NN2C1=CN=C2	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_1_5_b_pyrazol_6_one	Imidazo[1,5-b]pyrazol-6-one	cyclic	[#6]1:[#6]2-[#6]=[#7]-[#6](=[#8])-[#7]:2:[#7]:[#6]:1	C1=C2C=NC(=O)N2N=C1	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_5_c_imidazol_5_one	Imidazo[1,5-c]imidazol-5-one	cyclic	[#6]1:[#6]2-[#6]=[#7]-[#6](=[#8])-[#7]:2:[#6]:[#7]:1	C1=C2C=NC(=O)N2C=N1	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_1_5_c_pyrimidin_5_ol	Imidazo[1,5-c]pyrimidin-5-ol	cyclic	[#6]1:[#6]:[#7H]:[#6](=[#8]):[#7]2:[#6]:1:[#6]:[#7]:[#6]:2	C1=CNC(=O)N2C1=CN=C2	True	imidazo-like	imidazo-like	heterocycle	2	9	3
cyclic_imidazo_2_1_b_thiazol_3_one	Imidazo[2,1-b]-thiazol-3-one	cyclic	[#6]1-[#6](=[#8])-[#7]2:[#6]:[#6]:[#7]:[#6]:2-[#16]-1	C1C(=O)N2C=CN=C2S1	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_2_1_b_thiazol_6_5h_one	Imidazo[2,1-b]thiazol-6(5H)-one	cyclic	[#6]1-[#6](=[#8])-[#7]=[#6]2-[#7]-1-[#6]=[#6]-[#16]-2	C1C(=O)N=C2N1C=CS2	True	imidazo-like	imidazo-like	heterocycle	2	8	3
cyclic_imidazo_2_1_e_tetrazol_4_ide	Imidazo[2,1-e]tetrazol-4-ide	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#7]:[#7]:[#7]:2):[#7-]:1	C1=CN2C(=NN=N2)[N-]1	True	imidazo-like	imidazo-like	heterocycle	2	8	5
cyclic_s_hexahydro_1h_pyrrolo_1_2_c_imidazole_1_one	(s)-Hexahydro-1h-pyrrolo[1,2-c]imidazole-1-one	cyclic	[#6]1-[#6]-[#6@H]2-[#6](=[#8])-[#7]-[#6]-[#7]-2-[#6]-1	C1C[C@H]2C(=O)NCN2C1	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_2_3_6_tetrahydrocyclopenta_d_imidazole	1,2,3,6-Tetrahydrocyclopenta[d]imidazole	cyclic	[#6]1-[#6]=[#6]-[#6]2=[#6]-1-[#7]-[#6]-[#7]-2	C1C=CC2=C1NCN2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_3_dihydrocyclopenta_d_imidazole_2_4_dione	1,3-Dihydrocyclopenta[d]imidazole-2,4-dione	cyclic	[#6]1=[#6]-[#6](=[#8])-[#6]2:[#6]-1:[#7H]:[#6](=[#8]):[#7H]:2	C1=CC(=O)C2=C1NC(=O)N2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_3a_dihydrocyclopenta_d_imidazole	1,3a-Dihydrocyclopenta[d]imidazole	cyclic	[#6]1=[#6]-[#6]2-[#6](=[#6]-1)-[#7]-[#6]=[#7]-2	C1=CC2C(=C1)NC=N2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_3a_dihydroimidazo_4_5_d_imidazole	1,3a-Dihydroimidazo[4,5-d]imidazole	cyclic	[#6]1=[#7]-[#6]2-[#6](=[#7]-[#6]=[#7]-2)-[#7]-1	C1=NC2C(=NC=N2)N1	True	imidazole-like	imidazole-like	azole	2	8	4
cyclic_1_4_5_6_tetrahydrocyclopenta_d_imidazole	1,4,5,6-Tetrahydrocyclopenta[d]imidazole	cyclic	[#6]1-[#6]-[#6]2:[#6](-[#6]-1):[#7]:[#6]:[#7H]:2	C1CC2=C(C1)N=CN2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_4_dihydropyrrolo_2_3_d_imidazole	1,4-Dihydropyrrolo[2,3-d]imidazole	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6]:1:[#7H]:[#6]:[#7]:2	C1=CNC2=C1NC=N2	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1_5_dihydrocyclopenta_d_imidazole	1,5-Dihydrocyclopenta[d]imidazole	cyclic	[#6]1-[#6]=[#6]2:[#6](=[#6]-1):[#7]:[#6]:[#7H]:2	C1C=C2C(=C1)N=CN2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_5_dihydropyrrolo_3_4_d_imidazole	1,5-Dihydropyrrolo[3,4-d]imidazole	cyclic	[#6]1:[#6]2:[#6](:[#6]:[#7H]:1):[#7]:[#6]:[#7H]:2	C1=C2C(=CN1)N=CN2	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1_6_dihydrocyclopenta_d_imidazole	1,6-Dihydrocyclopenta[d]imidazole	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#6]-1:[#7H]:[#6]:[#7]:2	C1C=CC2=C1NC=N2	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1_6_dihydropyrrolo_2_3_d_imidazole	1,6-Dihydropyrrolo[2,3-d]imidazole	cyclic	[#6]1-[#6]=[#7]-[#6]2:[#6]-1:[#7H]:[#6]:[#7]:2	C1C=NC2=C1NC=N2	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1_oxido_4_5_dihydroimidazole	1-Oxido-4,5-dihydroimidazole	cyclic	[#6]1-[#6]-[#7](-[#6]=[#7]-1)-[#8-]	C1CN(C=N1)[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1_oxidoimidazole	1-Oxidoimidazole	cyclic	[#6]1:[#6]:[#7](:[#6]:[#7]:1)-[#8-]	C1=CN(C=N1)[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1_sulfido_4_5_dihydroimidazole	1-Sulfido-4,5-dihydroimidazole	cyclic	[#6]1-[#6]-[#7](-[#6]=[#7]-1)-[#16-]	C1CN(C=N1)[S-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1_sulfidoimidazole	1-Sulfidoimidazole	cyclic	[#6]1:[#6]:[#7](:[#6]:[#7]:1)-[#16-]	C1=CN(C=N1)[S-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1h_imidazole_2_3_dihydro	1H-Imidazole, 2,3-dihydro-	cyclic	[#6]1-[#7]-[#6]=[#6]-[#7]-1	C1NC=CN1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1h_imidazole_4_5_dione	1H-Imidazole-4,5-dione	cyclic	[#6]1=[#7]-[#6](=[#8])-[#6](=[#8])-[#7]-1	C1=NC(=O)C(=O)N1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1h_pyrrolo_1_2_a_imidazole	1H-Pyrrolo[1,2-a]imidazole	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:1	C1=CN2C=CNC2=C1	True	imidazole-like	imidazole-like	azole	2	8	2
cyclic_1h_furo_2_3_d_imidazole	1H-furo[2,3-d]imidazole	cyclic	[#6]1:[#6]:[#8]:[#6]2:[#6]:1:[#7H]:[#6]:[#7]:2	C1=COC2=C1NC=N2	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1h_furo_3_4_d_imidazole	1H-furo[3,4-d]imidazole	cyclic	[#6]1:[#6]2:[#6](:[#6]:[#8]:1):[#7]:[#6]:[#7H]:2	C1=C2C(=CO1)N=CN2	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1h_imidazo_1_2_a_imidazole	1H-imidazo[1,2-a]imidazole	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#7]:[#6]:2:[#7H]:1	C1=CN2C=CN=C2N1	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1h_imidazo_1_2_c_imidazole	1H-imidazo[1,2-c]imidazole	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#7]:[#6]:[#6]:2:[#7H]:1	C1=CN2C=NC=C2N1	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1h_imidazo_1_5_c_imidazole	1H-imidazo[1,5-c]imidazole	cyclic	[#6]1-[#6]2:[#6]:[#7]:[#6]:[#7]:2-[#6]=[#7]-1	C1C2=CN=CN2C=N1	True	imidazole-like	imidazole-like	azole	2	8	3
cyclic_1h_imidazole_2_thiolate	1H-imidazole-2-thiolate	cyclic	[#6]1:[#6]:[#7]:[#6](:[#7H]:1)-[#16-]	C1=CN=C(N1)[S-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_1h_imidazole_n_oxide	1h-imidazole N-oxide	cyclic	[#6]1=[#6]-[#7H+](-[#6]=[#7]-1)-[#8-]	C1=C[NH+](C=N1)[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2_5_dihydro_1h_imidazole	2,5-dihydro-1H-imidazole	cyclic	[#6]1-[#6]=[#7]-[#6]-[#7]-1	C1C=NCN1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2_mercaptoimidazole	2-Mercaptoimidazole	cyclic	[#6]1:[#6]:[#7H]:[#6](=[#16]):[#7H]:1	C1=CNC(=S)N1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2h_imidazole_2_thione	2H-Imidazole-2-thione	cyclic	[#6]1=[#7]-[#6](=[#16])-[#7]=[#6]-1	C1=NC(=S)N=C1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2h_imidazole	2H-imidazole	cyclic	[#6]1-[#7]=[#6]-[#6]=[#7]-1	C1N=CC=N1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2h_imidazole_1_3_diium	2H-imidazole-1,3-diium	cyclic	[#6]1-[#7H+]=[#6]-[#6]=[#7H+]-1	C1[NH+]=CC=[NH+]1	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2h_imidazole_1_3_dioxide	2h-Imidazole 1,3-dioxide	cyclic	[#6]1-[#7](-[#6]=[#6]-[#7+]-1=[#8])-[#8-]	C1N(C=C[N+]1=O)[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_2h_imidazole_1_oxide	2h-Imidazole 1-oxide	cyclic	[#6]1-[#7]=[#6]-[#6]=[#7+]-1-[#8-]	C1N=CC=[N+]1[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_3_oxido_1_2_dihydroimidazole	3-Oxido-1,2-dihydroimidazole	cyclic	[#6]1-[#7]-[#6]=[#6]-[#7]-1-[#8-]	C1NC=CN1[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_3_oxido_2_4_dihydroimidazole	3-Oxido-2,4-dihydroimidazole	cyclic	[#6]1-[#6]=[#7]-[#6]-[#7]-1-[#8-]	C1C=NCN1[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_3_oxido_1h_imidazole_2_thione	3-oxido-1H-imidazole-2-thione	cyclic	[#6]1:[#6]:[#7](:[#6](=[#16]):[#7H]:1)-[#8-]	C1=CN(C(=S)N1)[O-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_4_5_dihydro_1h_imidazole_2_thiolate	4,5-dihydro-1H-imidazole-2-thiolate	cyclic	[#6]1-[#6]-[#7]=[#6](-[#7]-1)-[#16-]	C1CN=C(N1)[S-]	True	imidazole-like	imidazole-like	azole	1	5	2
cyclic_4h_imidazole	4H-Imidazole	cyclic	[#6]1-[#6]=[#7]-[#6]=[#7]-1	C1C=NC=N1	True	imidazole-like	imidazole-like	azole	1	5	2
